timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2024-04-15 11:00:00,2.591,20.1,73.2,6.64,1.548,0,0.0
2024-04-15 12:00:00,2.562,21.18,67.8,5.49,3.029,0,0.0
2024-04-15 13:00:00,1.566,22.8,68.0,4.47,0.18,0,0.0
2024-04-15 14:00:00,1.611,20.23,77.9,2.05,1.011,0,0.0
2024-04-15 15:00:00,1.78,21.81,79.4,3.4,4.32,0,0.0
2024-04-15 16:00:00,2.72,23.2,78.9,4.69,1.302,0,0.0
2024-04-15 17:00:00,3.388,24.36,80.5,1.82,2.45,0,0.0
2024-04-15 18:00:00,3.209,25.16,81.2,3.23,0.253,0,0.0
2024-04-15 19:00:00,4.022,25.42,64.4,4.87,3.752,1,131.7
2024-04-15 20:00:00,3.422,26.22,77.3,1.26,0.265,0,0.0
2024-04-15 21:00:00,2.513,25.9,72.4,4.0,4.943,0,0.0
2024-04-15 22:00:00,2.225,24.74,71.3,0.87,0.282,0,0.0
2024-04-15 23:00:00,1.715,22.65,77.8,2.08,5.539,0,0.0
2024-04-16 00:00:00,2.723,23.01,66.3,2.74,1.13,0,0.0
2024-04-16 01:00:00,1.967,22.49,66.2,4.27,2.449,1,61.9
2024-04-16 02:00:00,1.352,21.75,78.2,2.45,4.686,0,0.0
2024-04-16 03:00:00,1.915,19.84,77.4,3.69,0.026,0,0.0
2024-04-16 04:00:00,2.977,19.51,75.7,2.47,0.772,0,0.0
2024-04-16 05:00:00,4.03,18.04,70.6,2.7,5.974,1,50.7
2024-04-16 06:00:00,3.279,18.41,78.7,5.38,1.228,0,0.0
2024-04-16 07:00:00,3.752,17.06,78.4,1.77,3.064,0,0.0
2024-04-16 08:00:00,5.483,17.15,75.4,4.64,0.377,0,0.0
2024-04-16 09:00:00,4.66,16.83,69.1,3.5,2.836,1,69.8
2024-04-16 10:00:00,3.566,18.38,72.9,2.64,0.19,0,0.0
2024-04-16 11:00:00,3.409,18.31,79.2,1.67,3.159,0,0.0
2024-04-16 12:00:00,1.52,20.91,81.6,1.78,0.978,0,0.0
2024-04-16 13:00:00,2.17,21.37,73.4,2.39,1.568,0,0.0
2024-04-16 14:00:00,2.144,21.93,73.8,3.27,0.455,0,0.0
2024-04-16 15:00:00,2.502,22.24,74.2,4.41,2.471,0,0.0
2024-04-16 16:00:00,2.159,24.38,76.4,3.05,1.03,0,0.0
2024-04-16 17:00:00,3.29,25.52,72.1,3.15,1.209,0,0.0
2024-04-16 18:00:00,3.572,25.61,60.5,3.37,2.64,0,0.0
2024-04-16 19:00:00,4.337,27.47,81.0,4.22,0.493,1,53.0
2024-04-16 20:00:00,3.583,26.46,84.0,4.47,4.777,0,0.0
2024-04-16 21:00:00,3.088,26.78,71.9,1.42,3.361,1,40.6
2024-04-16 22:00:00,2.148,25.6,69.7,3.08,2.155,0,0.0
2024-04-16 23:00:00,2.333,25.5,74.3,5.34,0.343,0,0.0
2024-04-17 00:00:00,2.154,23.2,74.1,1.53,2.905,0,0.0
2024-04-17 01:00:00,1.758,22.58,80.0,3.61,0.046,0,0.0
2024-04-17 02:00:00,1.976,22.35,75.3,3.24,4.079,0,0.0
2024-04-17 03:00:00,1.619,21.31,71.0,2.65,0.905,0,0.0
2024-04-17 04:00:00,2.507,20.51,68.4,5.89,0.312,0,0.0
2024-04-17 05:00:00,3.233,20.27,79.3,3.56,0.449,0,0.0
2024-04-17 06:00:00,5.019,17.11,78.0,5.77,8.251,1,50.0
2024-04-17 07:00:00,4.117,17.16,80.3,3.51,3.716,0,0.0
2024-04-17 08:00:00,5.378,18.23,70.2,4.19,0.679,0,0.0
2024-04-17 09:00:00,4.961,17.41,84.2,2.63,8.274,0,0.0
2024-04-17 10:00:00,4.083,21.91,66.3,2.65,0.377,0,0.0
2024-04-17 11:00:00,3.957,19.69,78.5,4.11,3.306,1,71.2
2024-04-17 12:00:00,2.781,19.92,65.5,4.14,2.673,0,0.0
2024-04-17 13:00:00,2.382,20.45,71.0,4.4,4.308,0,0.0
2024-04-17 14:00:00,2.049,21.52,82.8,4.07,1.202,0,0.0
2024-04-17 15:00:00,2.68,23.07,79.2,1.5,1.285,0,0.0
2024-04-17 16:00:00,3.061,24.11,72.3,2.29,2.449,0,0.0
2024-04-17 17:00:00,3.063,24.37,72.4,4.77,1.27,0,0.0
2024-04-17 18:00:00,3.472,25.19,75.5,0.56,0.106,0,0.0
2024-04-17 19:00:00,4.211,27.21,77.6,3.94,3.271,0,0.0
2024-04-17 20:00:00,3.679,27.38,81.3,3.33,2.561,0,0.0
2024-04-17 21:00:00,3.283,26.12,72.7,4.77,1.378,0,0.0
2024-04-17 22:00:00,3.099,24.12,66.9,4.12,0.902,1,42.7
2024-04-17 23:00:00,1.948,25.37,75.8,2.5,0.967,0,0.0
2024-04-18 00:00:00,1.631,25.55,72.7,2.44,3.378,0,0.0
2024-04-18 01:00:00,1.713,24.41,68.5,2.72,3.266,0,0.0
2024-04-18 02:00:00,2.138,22.73,76.5,4.37,4.272,0,0.0
2024-04-18 03:00:00,1.137,22.39,73.9,0.05,3.591,0,0.0
2024-04-18 04:00:00,2.222,20.05,76.5,3.74,3.546,0,0.0
2024-04-18 05:00:00,3.175,19.8,70.5,2.18,0.725,1,52.1
2024-04-18 06:00:00,4.289,17.86,77.4,3.79,0.268,0,0.0
2024-04-18 07:00:00,4.203,18.43,68.4,4.02,3.586,0,0.0
2024-04-18 08:00:00,3.88,19.33,70.9,1.01,0.26,0,0.0
2024-04-18 09:00:00,4.647,17.55,73.8,3.16,10.059,0,0.0
2024-04-18 10:00:00,3.555,17.67,83.7,3.73,5.2,0,0.0
2024-04-18 11:00:00,2.615,19.27,78.9,3.63,1.906,0,0.0
2024-04-18 12:00:00,2.22,19.77,80.4,3.32,1.085,0,0.0
2024-04-18 13:00:00,1.99,21.61,82.1,1.67,1.871,0,0.0
2024-04-18 14:00:00,1.667,21.55,93.0,1.9,3.313,0,0.0
2024-04-18 15:00:00,1.146,24.75,75.2,1.43,3.53,0,0.0
2024-04-18 16:00:00,2.819,22.71,82.1,4.33,0.191,0,0.0
2024-04-18 17:00:00,3.661,26.08,80.1,3.33,4.085,0,0.0
2024-04-18 18:00:00,4.098,24.7,80.0,3.42,2.565,0,0.0
2024-04-18 19:00:00,3.675,24.07,83.9,0.94,0.104,0,0.0
2024-04-18 20:00:00,3.756,26.24,72.9,3.45,0.939,0,0.0
2024-04-18 21:00:00,3.144,25.61,72.5,4.45,1.787,0,0.0
2024-04-18 22:00:00,2.681,24.35,76.6,0.74,0.522,0,0.0
2024-04-18 23:00:00,2.236,23.15,74.1,2.7,0.422,0,0.0
2024-04-19 00:00:00,1.094,23.99,76.6,1.14,0.036,0,0.0
2024-04-19 01:00:00,1.462,24.01,82.8,2.87,6.063,0,0.0
2024-04-19 02:00:00,1.721,22.58,72.6,2.15,0.144,0,0.0
2024-04-19 03:00:00,2.358,21.02,73.5,4.07,1.139,0,0.0
2024-04-19 04:00:00,2.486,20.48,75.9,3.75,0.576,0,0.0
2024-04-19 05:00:00,3.146,19.14,73.9,5.44,3.378,0,0.0
2024-04-19 06:00:00,3.582,17.11,65.4,3.42,3.071,0,0.0
2024-04-19 07:00:00,4.703,16.72,72.1,4.01,4.103,0,0.0
2024-04-19 08:00:00,4.534,17.8,78.4,2.66,2.398,0,0.0
2024-04-19 09:00:00,3.795,17.98,82.2,1.85,2.239,0,0.0
2024-04-19 10:00:00,4.11,19.39,69.2,4.75,1.307,0,0.0
2024-04-19 11:00:00,3.11,19.93,69.2,5.36,2.529,0,0.0
2024-04-19 12:00:00,2.032,20.61,75.2,4.56,0.306,0,0.0
2024-04-19 13:00:00,1.612,20.68,64.6,3.7,2.884,0,0.0
2024-04-19 14:00:00,1.767,20.62,72.8,2.04,0.274,0,0.0
2024-04-19 15:00:00,1.953,23.45,66.3,5.21,4.947,0,0.0
2024-04-19 16:00:00,2.278,24.53,81.8,4.37,1.761,0,0.0
2024-04-19 17:00:00,3.015,22.44,71.2,6.54,1.889,1,114.9
2024-04-19 18:00:00,4.257,24.63,83.3,1.77,2.198,0,0.0
2024-04-19 19:00:00,4.299,25.17,80.6,4.79,3.741,0,0.0
2024-04-19 20:00:00,3.652,26.12,71.8,4.32,1.627,0,0.0
2024-04-19 21:00:00,3.263,25.06,69.6,2.99,1.395,0,0.0
2024-04-19 22:00:00,1.768,25.43,74.0,5.55,0.85,0,0.0
2024-04-19 23:00:00,1.867,24.62,74.5,4.1,0.343,0,0.0
2024-04-20 00:00:00,1.949,23.84,76.7,2.09,0.528,0,0.0
2024-04-20 01:00:00,1.18,22.32,71.1,3.32,0.001,0,0.0
2024-04-20 02:00:00,1.037,21.36,78.7,2.08,5.089,0,0.0
2024-04-20 03:00:00,1.353,19.88,76.3,2.8,3.62,0,0.0
2024-04-20 04:00:00,1.606,20.38,73.3,4.56,0.617,0,0.0
2024-04-20 05:00:00,2.354,19.74,71.4,4.98,0.006,0,0.0
2024-04-20 06:00:00,3.238,17.77,74.1,3.83,1.694,0,0.0
2024-04-20 07:00:00,3.415,19.66,70.9,2.37,1.33,1,33.0
2024-04-20 08:00:00,4.214,17.69,75.3,4.07,3.74,0,0.0
2024-04-20 09:00:00,4.338,19.67,75.4,4.59,1.289,0,0.0
2024-04-20 10:00:00,3.023,17.89,76.3,0.54,4.99,0,0.0
2024-04-20 11:00:00,3.276,17.14,83.8,3.67,0.252,0,0.0
2024-04-20 12:00:00,2.251,20.4,74.3,3.21,1.139,0,0.0
2024-04-20 13:00:00,2.054,21.21,80.0,4.93,6.793,0,0.0
2024-04-20 14:00:00,1.223,22.03,76.1,4.08,0.029,0,0.0
2024-04-20 15:00:00,1.947,22.39,73.8,4.23,1.239,0,0.0
2024-04-20 16:00:00,1.6,23.97,74.4,2.78,0.752,0,0.0
2024-04-20 17:00:00,3.085,24.32,74.7,3.5,1.897,0,0.0
2024-04-20 18:00:00,3.484,25.16,76.4,4.92,0.817,0,0.0
2024-04-20 19:00:00,3.929,26.71,70.2,3.4,5.099,0,0.0
2024-04-20 20:00:00,2.944,26.18,67.7,3.76,6.917,0,0.0
2024-04-20 21:00:00,2.366,26.47,78.3,1.2,4.728,0,0.0
2024-04-20 22:00:00,2.258,25.23,79.5,3.4,1.271,0,0.0
2024-04-20 23:00:00,1.167,24.49,78.7,0.48,11.496,0,0.0
2024-04-21 00:00:00,1.469,22.85,75.8,2.73,3.32,0,0.0
2024-04-21 01:00:00,0.778,22.67,78.8,3.6,1.099,0,0.0
2024-04-21 02:00:00,1.773,18.68,78.6,4.65,0.246,0,0.0
2024-04-21 03:00:00,1.178,20.37,78.9,2.0,2.749,0,0.0
2024-04-21 04:00:00,2.32,19.92,70.7,4.06,3.26,0,0.0
2024-04-21 05:00:00,2.976,19.74,69.5,5.7,0.327,0,0.0
2024-04-21 06:00:00,3.165,18.27,73.1,2.54,1.995,1,42.0
2024-04-21 07:00:00,4.268,18.48,74.9,1.18,10.874,0,0.0
2024-04-21 08:00:00,4.37,15.82,73.8,3.93,0.987,1,94.2
2024-04-21 09:00:00,3.819,18.08,65.6,1.71,0.898,0,0.0
2024-04-21 10:00:00,3.041,16.86,83.6,2.27,5.84,0,0.0
2024-04-21 11:00:00,1.941,17.96,73.6,4.89,0.312,0,0.0
2024-04-21 12:00:00,2.245,19.81,75.9,6.32,6.777,1,126.3
2024-04-21 13:00:00,1.073,22.24,81.2,2.0,3.779,0,0.0
2024-04-21 14:00:00,1.582,22.37,63.3,2.39,1.239,0,0.0
2024-04-21 15:00:00,1.558,23.05,72.4,2.84,0.218,0,0.0
2024-04-21 16:00:00,2.367,23.98,73.1,2.68,0.048,0,0.0
2024-04-21 17:00:00,2.666,24.11,73.3,6.4,1.178,0,0.0
2024-04-21 18:00:00,3.341,24.92,74.1,2.7,3.055,0,0.0
2024-04-21 19:00:00,4.058,26.29,82.2,2.92,1.671,0,0.0
2024-04-21 20:00:00,3.606,24.61,78.4,5.92,3.355,0,0.0
2024-04-21 21:00:00,2.908,26.46,79.8,4.37,2.776,0,0.0
2024-04-21 22:00:00,2.265,25.08,75.2,4.98,2.127,0,0.0
2024-04-21 23:00:00,0.99,25.65,68.0,2.14,8.566,0,0.0
2024-04-22 00:00:00,1.821,24.96,64.6,2.7,3.258,0,0.0
2024-04-22 01:00:00,1.805,21.36,67.4,1.94,6.151,0,0.0
2024-04-22 02:00:00,1.262,21.42,76.8,4.7,0.693,0,0.0
2024-04-22 03:00:00,1.808,20.11,75.2,5.34,3.126,0,0.0
2024-04-22 04:00:00,2.318,18.19,73.9,2.6,2.277,0,0.0
2024-04-22 05:00:00,2.906,18.14,73.2,2.95,6.452,0,0.0
2024-04-22 06:00:00,3.812,20.98,85.1,3.02,1.786,1,78.2
2024-04-22 07:00:00,4.842,18.75,70.9,1.18,0.82,0,0.0
2024-04-22 08:00:00,4.933,19.92,79.6,2.49,1.215,1,113.8
2024-04-22 09:00:00,3.744,18.97,75.0,4.66,0.617,1,38.1
2024-04-22 10:00:00,3.927,17.79,74.7,2.19,0.621,0,0.0
2024-04-22 11:00:00,3.493,18.79,80.9,3.64,1.589,0,0.0
2024-04-22 12:00:00,2.494,20.59,82.3,1.54,5.577,1,23.0
2024-04-22 13:00:00,2.37,21.4,73.8,3.28,0.533,0,0.0
2024-04-22 14:00:00,2.583,21.42,79.0,2.66,0.849,0,0.0
2024-04-22 15:00:00,2.307,21.53,76.8,1.67,4.793,1,198.1
2024-04-22 16:00:00,2.429,27.29,75.0,4.69,1.036,0,0.0
2024-04-22 17:00:00,3.439,24.69,76.0,4.77,8.203,0,0.0
2024-04-22 18:00:00,3.765,25.14,71.6,2.05,0.783,0,0.0
2024-04-22 19:00:00,4.01,25.98,73.5,3.18,1.459,0,0.0
2024-04-22 20:00:00,3.566,25.76,72.1,3.57,0.251,0,0.0
2024-04-22 21:00:00,3.642,25.99,79.5,0.78,12.126,1,128.0
2024-04-22 22:00:00,1.984,26.75,74.5,1.4,5.521,0,0.0
2024-04-22 23:00:00,2.451,24.7,68.5,5.43,4.253,0,0.0
2024-04-23 00:00:00,1.952,22.84,71.4,1.9,0.428,0,0.0
2024-04-23 01:00:00,1.234,22.87,59.0,5.39,8.713,0,0.0
2024-04-23 02:00:00,2.05,21.54,72.5,1.48,6.618,0,0.0
2024-04-23 03:00:00,1.301,22.39,75.2,4.49,1.43,0,0.0
2024-04-23 04:00:00,2.819,21.17,74.3,3.03,2.861,0,0.0
2024-04-23 05:00:00,3.549,19.28,84.9,3.24,12.218,0,0.0
2024-04-23 06:00:00,3.676,17.26,77.9,6.28,1.318,0,0.0
2024-04-23 07:00:00,4.553,16.91,77.7,1.62,0.3,0,0.0
2024-04-23 08:00:00,5.516,18.02,66.8,4.39,5.058,1,54.9
2024-04-23 09:00:00,4.302,18.47,73.2,4.33,1.618,0,0.0
2024-04-23 10:00:00,3.49,18.16,72.6,8.53,10.851,0,0.0
2024-04-23 11:00:00,3.788,18.69,71.1,1.88,2.001,0,0.0
2024-04-23 12:00:00,3.359,19.41,71.0,2.56,0.075,0,0.0
2024-04-23 13:00:00,2.17,20.94,66.0,4.72,1.692,0,0.0
2024-04-23 14:00:00,2.417,19.62,68.6,3.2,3.165,0,0.0
2024-04-23 15:00:00,2.669,21.93,79.4,2.81,0.066,0,0.0
2024-04-23 16:00:00,2.267,23.37,74.3,4.94,1.334,0,0.0
2024-04-23 17:00:00,3.061,26.04,72.5,3.1,0.423,0,0.0
2024-04-23 18:00:00,4.434,24.65,75.0,2.16,2.576,0,0.0
2024-04-23 19:00:00,4.909,26.04,80.8,4.59,7.887,0,0.0
2024-04-23 20:00:00,4.166,26.23,75.0,4.06,2.449,0,0.0
2024-04-23 21:00:00,2.899,27.16,77.7,3.03,2.968,0,0.0
2024-04-23 22:00:00,3.341,26.73,70.8,2.96,1.263,0,0.0
2024-04-23 23:00:00,1.86,24.77,71.9,2.13,2.07,0,0.0
2024-04-24 00:00:00,1.676,23.52,76.8,4.59,1.962,0,0.0
2024-04-24 01:00:00,1.989,22.37,84.5,2.96,3.564,0,0.0
2024-04-24 02:00:00,2.583,21.76,82.1,2.35,4.861,0,0.0
2024-04-24 03:00:00,2.54,20.53,77.9,1.57,2.718,0,0.0
2024-04-24 04:00:00,2.793,20.55,75.8,4.09,9.756,1,87.6
2024-04-24 05:00:00,3.438,19.59,82.0,2.74,4.405,0,0.0
2024-04-24 06:00:00,3.988,19.13,79.0,0.48,0.333,0,0.0
2024-04-24 07:00:00,4.785,19.4,63.5,1.7,1.771,0,0.0
2024-04-24 08:00:00,3.781,19.86,69.7,3.15,5.839,0,0.0
2024-04-24 09:00:00,4.443,18.26,76.7,3.19,7.203,1,105.9
2024-04-24 10:00:00,4.068,19.64,66.1,3.13,1.196,0,0.0
2024-04-24 11:00:00,2.793,18.82,70.5,2.93,3.234,0,0.0
2024-04-24 12:00:00,2.787,21.19,71.5,1.29,1.321,1,126.3
2024-04-24 13:00:00,2.144,22.03,73.7,2.19,0.33,0,0.0
2024-04-24 14:00:00,2.773,23.01,73.6,5.28,5.399,0,0.0
2024-04-24 15:00:00,2.82,23.13,73.6,5.05,6.719,0,0.0
2024-04-24 16:00:00,2.436,23.33,79.1,4.37,1.757,0,0.0
2024-04-24 17:00:00,3.253,23.43,73.7,4.23,0.046,0,0.0
2024-04-24 18:00:00,3.97,25.42,73.1,4.86,4.233,0,0.0
2024-04-24 19:00:00,4.112,27.4,68.3,1.82,1.62,0,0.0
2024-04-24 20:00:00,4.077,25.69,80.1,3.55,0.195,0,0.0
2024-04-24 21:00:00,3.005,26.65,71.6,1.82,0.525,1,268.9
2024-04-24 22:00:00,2.152,26.31,69.6,1.85,0.413,0,0.0
2024-04-24 23:00:00,2.38,24.54,76.1,4.05,2.898,0,0.0
2024-04-25 00:00:00,1.9,25.32,71.2,4.92,0.89,0,0.0
2024-04-25 01:00:00,1.368,20.13,72.4,3.21,0.342,0,0.0
2024-04-25 02:00:00,2.157,20.78,76.3,5.97,6.242,0,0.0
2024-04-25 03:00:00,1.784,20.05,73.4,3.82,7.839,0,0.0
2024-04-25 04:00:00,2.566,19.18,86.6,2.33,0.373,0,0.0
2024-04-25 05:00:00,3.419,19.51,74.6,1.87,0.654,0,0.0
2024-04-25 06:00:00,3.795,18.83,78.1,5.03,2.242,0,0.0
2024-04-25 07:00:00,4.581,18.53,65.3,3.69,0.408,0,0.0
2024-04-25 08:00:00,4.424,18.6,70.7,4.51,0.432,0,0.0
2024-04-25 09:00:00,4.321,17.19,69.6,0.49,1.026,0,0.0
2024-04-25 10:00:00,3.726,17.32,70.2,3.87,7.448,0,0.0
2024-04-25 11:00:00,2.793,19.57,77.1,2.73,8.205,0,0.0
2024-04-25 12:00:00,2.399,19.37,80.2,1.41,4.61,0,0.0
2024-04-25 13:00:00,1.444,19.39,76.7,3.41,2.974,0,0.0
2024-04-25 14:00:00,1.712,22.97,73.9,5.14,3.188,0,0.0
2024-04-25 15:00:00,1.914,24.43,71.8,6.9,1.585,0,0.0
2024-04-25 16:00:00,2.357,25.56,80.6,3.86,1.888,0,0.0
2024-04-25 17:00:00,3.054,25.02,85.4,2.44,2.516,0,0.0
2024-04-25 18:00:00,3.813,26.09,75.7,2.35,3.285,0,0.0
2024-04-25 19:00:00,4.322,27.23,79.7,4.94,0.255,1,45.6
2024-04-25 20:00:00,4.186,25.36,76.7,2.0,0.637,0,0.0
2024-04-25 21:00:00,2.887,26.97,78.8,4.43,8.238,0,0.0
2024-04-25 22:00:00,1.961,25.74,69.2,3.94,1.02,0,0.0
2024-04-25 23:00:00,1.552,25.74,72.6,3.77,0.782,0,0.0
2024-04-26 00:00:00,1.193,24.19,77.0,1.15,1.37,0,0.0
2024-04-26 01:00:00,1.289,24.33,81.1,2.96,0.859,0,0.0
2024-04-26 02:00:00,1.23,22.22,70.9,1.31,0.239,0,0.0
2024-04-26 03:00:00,1.257,19.48,64.8,2.62,0.583,0,0.0
2024-04-26 04:00:00,2.021,21.45,72.5,4.88,2.555,0,0.0
2024-04-26 05:00:00,2.903,18.22,80.1,5.35,0.631,0,0.0
2024-04-26 06:00:00,3.786,19.79,67.1,3.82,2.608,0,0.0
2024-04-26 07:00:00,3.916,18.05,69.1,2.64,0.264,1,74.7
2024-04-26 08:00:00,4.205,19.18,75.8,5.88,0.107,0,0.0
2024-04-26 09:00:00,3.769,19.27,74.4,2.62,4.943,0,0.0
2024-04-26 10:00:00,3.536,18.97,78.0,1.8,3.568,0,0.0
2024-04-26 11:00:00,2.492,19.68,68.9,4.54,2.742,0,0.0
2024-04-26 12:00:00,2.439,20.42,73.4,4.19,0.078,0,0.0
2024-04-26 13:00:00,1.089,18.95,81.0,2.69,0.684,0,0.0
2024-04-26 14:00:00,1.504,22.12,69.0,3.65,4.182,0,0.0
2024-04-26 15:00:00,1.888,21.92,82.4,4.16,0.391,0,0.0
2024-04-26 16:00:00,2.273,24.17,69.7,3.81,4.19,0,0.0
2024-04-26 17:00:00,3.968,23.69,79.2,4.19,2.194,0,0.0
2024-04-26 18:00:00,3.717,24.28,73.1,2.74,3.371,0,0.0
2024-04-26 19:00:00,3.468,27.47,69.3,4.29,2.586,0,0.0
2024-04-26 20:00:00,3.538,27.07,72.5,3.53,1.349,0,0.0
2024-04-26 21:00:00,2.176,25.86,77.7,2.79,0.863,0,0.0
2024-04-26 22:00:00,2.149,25.65,75.0,3.13,2.792,0,0.0
2024-04-26 23:00:00,1.375,24.58,80.6,3.35,4.112,0,0.0
2024-04-27 00:00:00,1.592,24.57,82.2,1.33,0.114,0,0.0
2024-04-27 01:00:00,1.047,22.36,69.1,2.55,1.195,0,0.0
2024-04-27 02:00:00,1.329,22.99,68.7,3.6,1.08,0,0.0
2024-04-27 03:00:00,1.359,20.71,68.5,1.47,2.049,1,45.6
2024-04-27 04:00:00,2.737,19.58,70.5,2.57,0.302,0,0.0
2024-04-27 05:00:00,2.539,19.19,80.5,7.08,6.773,0,0.0
2024-04-27 06:00:00,4.119,17.94,77.8,1.81,1.988,0,0.0
2024-04-27 07:00:00,4.303,18.46,72.3,2.92,6.434,0,0.0
2024-04-27 08:00:00,4.4,17.46,74.9,2.25,4.245,0,0.0
2024-04-27 09:00:00,4.124,18.6,82.0,3.32,0.532,0,0.0
2024-04-27 10:00:00,3.544,19.75,84.5,2.28,0.355,0,0.0
2024-04-27 11:00:00,1.898,18.45,76.3,3.14,4.938,0,0.0
2024-04-27 12:00:00,1.936,19.87,61.7,2.42,1.92,0,0.0
2024-04-27 13:00:00,1.979,21.43,76.5,5.08,0.05,1,176.7
2024-04-27 14:00:00,1.466,21.56,79.7,3.62,6.804,0,0.0
2024-04-27 15:00:00,1.043,23.5,76.1,2.0,1.602,1,36.1
2024-04-27 16:00:00,2.016,24.56,78.6,4.76,0.895,0,0.0
2024-04-27 17:00:00,3.41,25.91,76.8,2.06,1.817,0,0.0
2024-04-27 18:00:00,3.914,24.86,68.8,1.15,4.328,0,0.0
2024-04-27 19:00:00,3.683,24.92,70.6,3.5,0.292,1,111.7
2024-04-27 20:00:00,3.794,25.69,73.4,6.36,1.112,1,84.6
2024-04-27 21:00:00,2.577,24.9,80.3,0.76,0.96,0,0.0
2024-04-27 22:00:00,1.338,26.03,71.2,1.5,4.576,0,0.0
2024-04-27 23:00:00,1.176,23.67,77.3,4.63,3.768,0,0.0
2024-04-28 00:00:00,1.909,26.33,76.5,2.54,1.277,0,0.0
2024-04-28 01:00:00,1.215,24.33,82.9,4.42,2.73,0,0.0
2024-04-28 02:00:00,1.337,22.01,74.8,2.24,1.254,0,0.0
2024-04-28 03:00:00,1.552,21.83,66.2,3.71,2.118,0,0.0
2024-04-28 04:00:00,2.861,18.36,78.2,6.12,11.837,0,0.0
2024-04-28 05:00:00,3.376,21.69,85.7,1.71,1.917,0,0.0
2024-04-28 06:00:00,4.331,17.95,78.6,5.04,11.18,0,0.0
2024-04-28 07:00:00,3.971,18.02,71.1,4.52,3.438,0,0.0
2024-04-28 08:00:00,4.384,16.14,69.6,1.27,0.322,0,0.0
2024-04-28 09:00:00,3.428,18.62,70.2,4.34,3.974,1,82.8
2024-04-28 10:00:00,4.035,17.43,85.0,3.61,0.44,0,0.0
2024-04-28 11:00:00,2.259,19.27,73.4,3.64,1.9,0,0.0
2024-04-28 12:00:00,2.192,19.46,71.7,4.0,2.375,0,0.0
2024-04-28 13:00:00,1.26,19.89,74.2,2.97,5.569,0,0.0
2024-04-28 14:00:00,1.308,21.2,73.4,3.61,0.591,0,0.0
2024-04-28 15:00:00,1.328,23.26,82.8,3.86,5.218,0,0.0
2024-04-28 16:00:00,1.852,22.72,69.9,4.62,6.814,0,0.0
2024-04-28 17:00:00,2.571,24.08,80.9,1.21,0.234,0,0.0
2024-04-28 18:00:00,3.253,26.13,75.6,5.44,5.413,0,0.0
2024-04-28 19:00:00,4.099,28.47,81.0,1.77,0.75,0,0.0
2024-04-28 20:00:00,3.03,26.48,82.9,4.64,0.211,1,86.2
2024-04-28 21:00:00,2.87,24.95,75.4,3.62,7.96,0,0.0
2024-04-28 22:00:00,2.564,25.1,73.4,1.58,1.245,0,0.0
2024-04-28 23:00:00,1.399,24.86,75.3,4.29,2.439,0,0.0
2024-04-29 00:00:00,1.231,23.65,74.5,2.08,2.012,0,0.0
2024-04-29 01:00:00,1.467,23.94,66.7,5.1,0.599,0,0.0
2024-04-29 02:00:00,2.14,22.22,82.8,2.43,2.768,0,0.0
2024-04-29 03:00:00,1.984,21.87,76.2,1.26,0.118,0,0.0
2024-04-29 04:00:00,2.122,19.69,69.2,5.8,0.568,1,42.2
2024-04-29 05:00:00,3.154,20.5,64.7,3.77,7.236,0,0.0
2024-04-29 06:00:00,3.238,18.37,63.4,4.8,7.671,0,0.0
2024-04-29 07:00:00,4.542,17.17,78.9,2.22,1.648,0,0.0
2024-04-29 08:00:00,4.663,20.18,71.9,0.66,0.463,0,0.0
2024-04-29 09:00:00,4.146,16.31,72.7,6.01,1.369,0,0.0
2024-04-29 10:00:00,3.343,17.8,77.4,3.49,5.24,0,0.0
2024-04-29 11:00:00,2.606,18.54,72.4,4.24,0.182,0,0.0
2024-04-29 12:00:00,2.554,22.51,77.7,4.48,0.342,0,0.0
2024-04-29 13:00:00,2.425,22.77,75.5,3.0,5.65,0,0.0
2024-04-29 14:00:00,1.523,23.49,74.6,3.84,1.342,0,0.0
2024-04-29 15:00:00,2.081,22.7,67.1,5.89,0.218,0,0.0
2024-04-29 16:00:00,1.495,26.43,70.9,3.45,0.375,0,0.0
2024-04-29 17:00:00,2.787,25.2,78.0,4.91,5.352,0,0.0
2024-04-29 18:00:00,3.695,26.44,71.6,0.51,1.684,0,0.0
2024-04-29 19:00:00,3.636,26.04,81.0,5.19,0.445,0,0.0
2024-04-29 20:00:00,3.332,25.95,86.7,1.22,5.612,0,0.0
2024-04-29 21:00:00,2.749,25.61,78.3,5.01,4.665,1,70.8
2024-04-29 22:00:00,2.429,25.25,82.5,4.09,0.058,1,69.3
2024-04-29 23:00:00,1.763,25.44,78.6,3.36,2.175,0,0.0
2024-04-30 00:00:00,0.857,24.37,72.3,3.35,0.7,0,0.0
2024-04-30 01:00:00,0.946,23.0,76.0,3.12,1.904,0,0.0
2024-04-30 02:00:00,1.66,23.51,85.1,2.27,0.819,0,0.0
2024-04-30 03:00:00,2.324,18.0,72.4,3.19,0.949,0,0.0
2024-04-30 04:00:00,1.47,20.51,69.8,6.81,2.302,0,0.0
2024-04-30 05:00:00,2.995,19.89,69.3,5.45,1.935,1,113.9
2024-04-30 06:00:00,3.702,19.68,73.9,2.19,1.257,0,0.0
2024-04-30 07:00:00,5.059,18.07,70.0,3.9,0.285,0,0.0
